nameseq,k1,k2,label
120,1.4854752972273344,2.0945717977900795,None
121,1.4854752972273344,2.0945717977900795,None
122,1.4854752972273344,2.0945717977900795,None
123,1.4854752972273344,2.0945717977900795,None
124,1.4854752972273344,2.0945717977900795,None
125,1.4854752972273344,2.0945717977900795,None
126,1.4854752972273344,2.0945717977900795,None
127,1.4854752972273344,2.0945717977900795,None
128,1.9602541943868317,3.8609670253231996,None
129,1.9602541943868317,3.8609670253231996,None
130,1.9602541943868317,3.8609670253231996,None
131,1.9602541943868317,3.8609670253231996,None
132,1.9602541943868317,3.8609670253231996,None
133,1.9602541943868317,3.8609670253231996,None
134,1.9602541943868317,3.8609670253231996,None
135,1.9602541943868317,3.8609670253231996,None
136,1.9602541943868317,3.8609670253231996,None
137,1.9602541943868317,3.8609670253231996,None
138,1.9602541943868317,3.8609670253231996,None
139,1.9602541943868317,3.8609670253231996,None
140,1.9602541943868317,3.8609670253231996,None
141,1.9602541943868317,3.8609670253231996,None
142,1.9602541943868317,3.8609670253231996,None
143,1.9602541943868317,3.8609670253231996,None
144,1.9602541943868317,3.8609670253231996,None
145,1.9602541943868317,3.8609670253231996,None
146,1.9602541943868317,3.8609670253231996,None
147,1.9602541943868317,3.8609670253231996,None
148,1.9602541943868317,3.8609670253231996,None
149,1.9602541943868317,3.8609670253231996,None
150,1.9602541943868317,3.8609670253231996,None
151,1.9602541943868317,3.8609670253231996,None
152,1.9602541943868317,3.8609670253231996,None
153,1.9602541943868317,3.8609670253231996,None
154,1.9602541943868317,3.8609670253231996,None
155,1.9602541943868317,3.8609670253231996,None
156,1.9602541943868317,3.8609670253231996,None
157,1.9602541943868317,3.8609670253231996,None
158,1.9602541943868317,3.8609670253231996,None
159,1.9602541943868317,3.8609670253231996,None
160,1.9602541943868317,3.8609670253231996,None
161,1.9602541943868317,3.8609670253231996,None
162,1.9602541943868317,3.8609670253231996,None
163,1.9602541943868317,3.8609670253231996,None
164,1.9602541943868317,3.8609670253231996,None
165,1.9602541943868317,3.8609670253231996,None
166,1.9602541943868317,3.8609670253231996,None
167,1.9602541943868317,3.8609670253231996,None
168,1.9602541943868317,3.8609670253231996,None
169,1.9602541943868317,3.8609670253231996,None
170,1.9602541943868317,3.8609670253231996,None
171,1.9602541943868317,3.8609670253231996,None
172,1.9602541943868317,3.8609670253231996,None
173,1.9602541943868317,3.8609670253231996,None
174,1.9602541943868317,3.8609670253231996,None
175,1.9602541943868317,3.8609670253231996,None
176,1.9602541943868317,3.8609670253231996,None
177,1.9602541943868317,3.8609670253231996,None
178,1.9602541943868317,3.8609670253231996,None
179,1.9602541943868317,3.8609670253231996,None
180,1.9602541943868317,3.8609670253231996,None
181,1.9602541943868317,3.8609670253231996,None
182,1.9602541943868317,3.8609670253231996,None
183,1.9602541943868317,3.8609670253231996,None
184,1.9602541943868317,3.8609670253231996,None
185,1.9602541943868317,3.8609670253231996,None
186,1.9602541943868317,3.8609670253231996,None
187,1.9602541943868317,3.8609670253231996,None
188,1.9602541943868317,3.8609670253231996,None
189,1.9602541943868317,3.8609670253231996,None
190,1.9602541943868317,3.8609670253231996,None
191,1.9602541943868317,3.8609670253231996,None
192,1.9602541943868317,3.8609670253231996,None
193,1.9602541943868317,3.8609670253231996,None
194,1.9602541943868317,3.8609670253231996,None
195,1.9602541943868317,3.8609670253231996,None
196,1.9602541943868317,3.8609670253231996,None
197,1.9602541943868317,3.8609670253231996,None
198,1.9602541943868317,3.8609670253231996,None
199,1.9602541943868317,3.8609670253231996,None
200,1.9602541943868317,3.8609670253231996,None
201,1.9602541943868317,3.8609670253231996,None
202,1.9602541943868317,3.8609670253231996,None
203,1.9602541943868317,3.8609670253231996,None
204,1.9602541943868317,3.8609670253231996,None
205,1.9602541943868317,3.8609670253231996,None
206,1.9602541943868317,3.8609670253231996,None
207,1.9602541943868317,3.8609670253231996,None
208,1.9602541943868317,3.8609670253231996,None
209,1.9602541943868317,3.8609670253231996,None
210,1.9602541943868317,3.8609670253231996,None
211,1.9602541943868317,3.8609670253231996,None
212,1.9602541943868317,3.8609670253231996,None
213,1.9602541943868317,3.8609670253231996,None
214,1.9602541943868317,3.8609670253231996,None
215,1.9602541943868317,3.8609670253231996,None
216,1.9602541943868317,3.8609670253231996,None
217,1.9602541943868317,3.8609670253231996,None
218,1.9602541943868317,3.8609670253231996,None
219,1.9602541943868317,3.8609670253231996,None
220,1.9602541943868317,3.8609670253231996,None
221,1.9602541943868317,3.8609670253231996,None
222,1.9602541943868317,3.8609670253231996,None
223,1.9602541943868317,3.8609670253231996,None
224,1.9602541943868317,3.8609670253231996,None
225,1.9553042769509832,3.889965699666043,None
226,1.9553042769509832,3.889965699666043,None
227,1.9553042769509832,3.889965699666043,None
228,1.9553042769509832,3.889965699666043,None
229,1.9553042769509832,3.889965699666043,None
230,1.9553042769509832,3.889965699666043,None
231,1.9602541943868317,3.8609670253231996,None
232,1.9602541943868317,3.8609670253231996,None
233,1.9602541943868317,3.8609670253231996,None
234,1.9602541943868317,3.8609670253231996,None
235,1.9602541943868317,3.8609670253231996,None
236,1.9553042769509832,3.889965699666043,None
237,1.9553042769509832,3.889965699666043,None
238,1.9553042769509832,3.889965699666043,None
239,1.9553042769509832,3.889965699666043,None
240,1.9553042769509832,3.889965699666043,None
241,1.9602541943868317,3.8609670253231996,None
242,1.9602541943868317,3.8609670253231996,None
243,1.9602541943868317,3.8609670253231996,None
244,1.9602541943868317,3.8609670253231996,None
245,1.9553042769509832,3.889965699666043,None
246,1.9553042769509832,3.889965699666043,None
247,1.9553042769509832,3.889965699666043,None
248,1.9553042769509832,3.889965699666043,None
249,1.9602541943868317,3.8609670253231996,None
250,1.9602541943868317,3.8609670253231996,None
251,1.9602541943868317,3.8609670253231996,None
252,1.9602541943868317,3.8609670253231996,None
253,-0.0,-0.0,None
254,1.9553042769509832,3.889965699666043,None
255,-0.0,-0.0,None
256,-0.0,-0.0,None
257,-0.0,-0.0,None
258,-0.0,-0.0,None
259,-0.0,-0.0,None
260,-0.0,-0.0,None
261,-0.0,-0.0,None
262,-0.0,-0.0,None
263,-0.0,-0.0,None
264,-0.0,-0.0,None
265,-0.0,-0.0,None
266,-0.0,-0.0,None
267,-0.0,-0.0,None
268,-0.0,-0.0,None
269,-0.0,-0.0,None
270,-0.0,-0.0,None
271,-0.0,-0.0,None
272,-0.0,-0.0,None
273,-0.0,-0.0,None
274,-0.0,-0.0,None
275,-0.0,-0.0,None
276,-0.0,-0.0,None
277,-0.0,-0.0,None
278,-0.0,-0.0,None
279,-0.0,-0.0,None
280,-0.0,-0.0,None
281,-0.0,-0.0,None
282,-0.0,-0.0,None
283,-0.0,-0.0,None
284,-0.0,-0.0,None
285,-0.0,-0.0,None
286,-0.0,-0.0,None
287,-0.0,-0.0,None
288,-0.0,-0.0,None
289,-0.0,-0.0,None
290,-0.0,-0.0,None
291,-0.0,-0.0,None
292,-0.0,-0.0,None
293,-0.0,-0.0,None
294,-0.0,-0.0,None
295,-0.0,-0.0,None
296,-0.0,-0.0,None
297,-0.0,-0.0,None
298,-0.0,-0.0,None
299,-0.0,-0.0,None
300,-0.0,-0.0,None
301,-0.0,-0.0,None
302,-0.0,-0.0,None
303,-0.0,-0.0,None
304,-0.0,-0.0,None
305,-0.0,-0.0,None
306,-0.0,-0.0,None
307,-0.0,-0.0,None
308,-0.0,-0.0,None
309,-0.0,-0.0,None
310,-0.0,-0.0,None
311,-0.0,-0.0,None
312,1.1766796675107107,2.267656323446064,None
313,1.1766796675107107,2.267656323446064,None
314,1.1766796675107107,2.267656323446064,None
315,1.1766796675107107,2.267656323446064,None
316,1.1766796675107107,2.267656323446064,None
317,1.1766796675107107,2.267656323446064,None
318,1.1766796675107107,2.267656323446064,None
319,1.1766796675107107,2.267656323446064,None
320,1.1766796675107107,2.267656323446064,None
321,1.1766796675107107,2.267656323446064,None
322,1.1766796675107107,2.267656323446064,None
323,1.1766796675107107,2.267656323446064,None
324,1.1766796675107107,2.267656323446064,None
325,1.1766796675107107,2.267656323446064,None
326,1.1766796675107107,2.267656323446064,None
327,1.1766796675107107,2.267656323446064,None
328,1.1766796675107107,2.267656323446064,None
329,1.1766796675107107,2.267656323446064,None
330,1.1766796675107107,2.267656323446064,None
331,1.1766796675107107,2.267656323446064,None
332,1.1766796675107107,2.267656323446064,None
333,1.1766796675107107,2.267656323446064,None
334,1.1766796675107107,2.267656323446064,None
335,1.1766796675107107,2.267656323446064,None
336,1.1766796675107107,2.267656323446064,None
337,1.1766796675107107,2.267656323446064,None
338,1.1766796675107107,2.267656323446064,None
339,1.1766796675107107,2.267656323446064,None
340,1.1766796675107107,2.267656323446064,None
341,1.1766796675107107,2.267656323446064,None
342,1.1766796675107107,2.267656323446064,None
343,1.1766796675107107,2.267656323446064,None
344,1.1766796675107107,2.267656323446064,None
345,1.1766796675107107,2.267656323446064,None
346,1.1766796675107107,2.267656323446064,None
347,1.1766796675107107,2.267656323446064,None
348,1.1766796675107107,2.267656323446064,None
349,1.1766796675107107,2.267656323446064,None
350,1.1766796675107107,2.267656323446064,None
351,1.1766796675107107,2.267656323446064,None
352,1.1766796675107107,2.267656323446064,None
353,1.1766796675107107,2.267656323446064,None
354,1.1766796675107107,2.267656323446064,None
355,1.1766796675107107,2.267656323446064,None
356,1.1766796675107107,2.267656323446064,None
357,1.1766796675107107,2.267656323446064,None
358,1.1766796675107107,2.267656323446064,None
359,1.1766796675107107,2.267656323446064,None
360,1.1766796675107107,2.267656323446064,None
361,1.1766796675107107,2.267656323446064,None
362,1.1766796675107107,2.267656323446064,None
363,1.1766796675107107,2.267656323446064,None
364,1.1766796675107107,2.267656323446064,None
365,1.1766796675107107,2.267656323446064,None
366,1.1766796675107107,2.267656323446064,None
367,1.1766796675107107,2.267656323446064,None
368,1.1766796675107107,2.267656323446064,None
369,1.1766796675107107,2.267656323446064,None
370,1.1766796675107107,2.267656323446064,None
371,1.1766796675107107,2.267656323446064,None
372,1.1766796675107107,2.267656323446064,None
373,1.1766796675107107,2.267656323446064,None
374,1.1766796675107107,2.267656323446064,None
375,1.1766796675107107,2.267656323446064,None
376,1.1766796675107107,2.267656323446064,None
377,1.1766796675107107,2.267656323446064,None
378,1.1766796675107107,2.267656323446064,None
379,1.1766796675107107,2.267656323446064,None
380,1.1766796675107107,2.267656323446064,None
381,1.1766796675107107,2.267656323446064,None
382,1.1766796675107107,2.267656323446064,None
383,1.1766796675107107,2.267656323446064,None
384,1.1766796675107107,2.267656323446064,None
385,1.1766796675107107,2.267656323446064,None
386,1.1766796675107107,2.267656323446064,None
387,1.1766796675107107,2.267656323446064,None
388,1.1766796675107107,2.267656323446064,None
389,1.1766796675107107,2.267656323446064,None
390,1.1766796675107107,2.267656323446064,None
391,1.1766796675107107,2.267656323446064,None
392,1.1766796675107107,2.267656323446064,None
393,1.1766796675107107,2.267656323446064,None
394,1.1766796675107107,2.267656323446064,None
395,1.4854752972273344,2.0945717977900795,None
396,1.4854752972273344,2.0945717977900795,None
397,1.4854752972273344,2.0945717977900795,None
398,1.4854752972273344,2.0945717977900795,None
399,1.4854752972273344,2.0945717977900795,None
400,1.4854752972273344,2.0945717977900795,None
401,1.4854752972273344,2.0945717977900795,None
402,1.4854752972273344,2.0945717977900795,None
403,1.4854752972273344,2.0945717977900795,None
404,1.4854752972273344,2.0945717977900795,None
405,-0.0,-0.0,None
406,-0.0,-0.0,None
407,-0.0,-0.0,None
408,-0.0,-0.0,None
409,-0.0,-0.0,None
410,-0.0,-0.0,None
411,-0.0,-0.0,None
412,-0.0,-0.0,None
413,-0.0,-0.0,None
414,1.9768718394582883,3.9077537798483157,None
415,1.9768718394582883,3.9077537798483157,None
416,1.9768718394582883,3.9077537798483157,None
417,1.9768718394582883,3.9077537798483157,None
418,1.9553042769509832,3.889965699666043,None
419,1.9602541943868317,3.8609670253231996,None
420,1.9855506446456155,3.897016242271059,None
421,1.9855506446456155,3.897016242271059,None
422,1.9855506446456155,3.897016242271059,None
423,1.9855506446456155,3.897016242271059,None
424,1.9855506446456155,3.897016242271059,None
425,1.9855506446456155,3.897016242271059,None
426,1.9855506446456155,3.897016242271059,None
427,1.9855506446456155,3.897016242271059,None
428,1.9855506446456155,3.897016242271059,None
429,1.9855506446456155,3.897016242271059,None
430,1.9855506446456155,3.897016242271059,None
431,1.9855506446456155,3.897016242271059,None
432,1.9855506446456155,3.897016242271059,None
433,1.9855506446456155,3.897016242271059,None
434,1.9855506446456155,3.897016242271059,None
435,1.9855506446456155,3.897016242271059,None
436,1.9855506446456155,3.897016242271059,None
437,1.9855506446456155,3.897016242271059,None
438,1.9855506446456155,3.897016242271059,None
439,1.9855506446456155,3.897016242271059,None
440,1.9855506446456155,3.897016242271059,None
441,1.9855506446456155,3.897016242271059,None
442,1.9855506446456155,3.897016242271059,None
443,1.9855506446456155,3.897016242271059,None
444,1.9855506446456155,3.897016242271059,None
445,1.9855506446456155,3.897016242271059,None
446,1.9855506446456155,3.897016242271059,None
447,1.9855506446456155,3.897016242271059,None
448,1.9855506446456155,3.897016242271059,None
449,1.9855506446456155,3.897016242271059,None
450,1.9855506446456155,3.897016242271059,None
451,1.9855506446456155,3.897016242271059,None
452,1.9855506446456155,3.897016242271059,None
453,1.9855506446456155,3.897016242271059,None
454,1.9855506446456155,3.897016242271059,None
455,1.9855506446456155,3.897016242271059,None
456,1.9855506446456155,3.897016242271059,None
457,1.9855506446456155,3.897016242271059,None
458,1.9855506446456155,3.897016242271059,None
459,1.9855506446456155,3.897016242271059,None
460,1.9855506446456155,3.897016242271059,None
461,1.9855506446456155,3.897016242271059,None
462,1.9855506446456155,3.897016242271059,None
463,1.9855506446456155,3.897016242271059,None
464,1.9855506446456155,3.897016242271059,None
465,1.9855506446456155,3.897016242271059,None
466,1.9855506446456155,3.897016242271059,None
467,1.9855506446456155,3.897016242271059,None
468,1.9855506446456155,3.897016242271059,None
469,1.9855506446456155,3.897016242271059,None
470,1.9855506446456155,3.897016242271059,None
471,1.9855506446456155,3.897016242271059,None
472,1.9855506446456155,3.897016242271059,None
473,1.9855506446456155,3.897016242271059,None
474,1.9855506446456155,3.897016242271059,None
475,1.9855506446456155,3.897016242271059,None
476,1.9855506446456155,3.897016242271059,None
477,1.9855506446456155,3.897016242271059,None
478,1.9855506446456155,3.897016242271059,None
479,1.9855506446456155,3.897016242271059,None
480,1.9855506446456155,3.897016242271059,None
481,1.9855506446456155,3.897016242271059,None
482,1.9855506446456155,3.897016242271059,None
483,1.9855506446456155,3.897016242271059,None
484,1.9855506446456155,3.897016242271059,None
485,1.9855506446456155,3.897016242271059,None
486,1.9855506446456155,3.897016242271059,None
487,1.9855506446456155,3.897016242271059,None
488,1.9855506446456155,3.897016242271059,None
489,1.9855506446456155,3.897016242271059,None
490,1.9855506446456155,3.897016242271059,None
491,1.9855506446456155,3.897016242271059,None
492,1.9855506446456155,3.897016242271059,None
493,1.9855506446456155,3.897016242271059,None
494,1.9855506446456155,3.897016242271059,None
495,1.9855506446456155,3.897016242271059,None
496,1.9855506446456155,3.897016242271059,None
497,1.9855506446456155,3.897016242271059,None
498,1.9855506446456155,3.897016242271059,None
499,1.118789036555131,2.2017963348395226,None
500,1.118789036555131,2.2017963348395226,None
501,1.5012298460221902,2.5864786867801164,None
502,1.5012298460221902,2.5864786867801164,None
503,1.1370054214041239,2.111226472653239,None
504,1.1370054214041239,2.111226472653239,None
505,1.5012298460221902,2.5864786867801164,None
506,1.5012298460221902,2.5864786867801164,None
507,1.1370054214041239,2.111226472653239,None
508,1.1370054214041239,2.111226472653239,None
509,1.881276563969031,3.6156231710906903,None
510,1.9518886481326265,3.8584719132437217,None
511,1.9518886481326265,3.8584719132437217,None
512,1.9600445157594746,3.81808584530621,None
513,1.9600445157594746,3.81808584530621,None
514,1.9986563459080107,3.9680114031571128,None
515,1.9853402644617701,3.9536653699485256,None
516,1.72903938438236,3.2694663332363705,None
517,1.72903938438236,3.2694663332363705,None
518,1.72903938438236,3.2694663332363705,None
519,1.72903938438236,3.2694663332363705,None
520,1.72903938438236,3.2694663332363705,None
521,1.72903938438236,3.2694663332363705,None
522,1.72903938438236,3.2694663332363705,None
523,1.72903938438236,3.2694663332363705,None
524,1.72903938438236,3.2694663332363705,None
525,1.72903938438236,3.2694663332363705,None
526,1.72903938438236,3.2694663332363705,None
527,1.72903938438236,3.2694663332363705,None
528,1.72903938438236,3.2694663332363705,None
529,1.72903938438236,3.2694663332363705,None
530,1.72903938438236,3.2694663332363705,None
531,1.72903938438236,3.2694663332363705,None
532,1.72903938438236,3.2694663332363705,None
533,1.72903938438236,3.2694663332363705,None
534,1.72903938438236,3.2694663332363705,None
535,1.72903938438236,3.2694663332363705,None
536,1.72903938438236,3.2694663332363705,None
537,1.72903938438236,3.2694663332363705,None
538,1.72903938438236,3.2694663332363705,None
539,1.72903938438236,3.2694663332363705,None
540,1.72903938438236,3.2694663332363705,None
541,1.72903938438236,3.2694663332363705,None
542,1.72903938438236,3.2694663332363705,None
543,1.72903938438236,3.2694663332363705,None
544,1.72903938438236,3.2694663332363705,None
545,1.72903938438236,3.2694663332363705,None
546,1.72903938438236,3.2694663332363705,None
547,1.72903938438236,3.2694663332363705,None
548,1.72903938438236,3.2694663332363705,None
549,1.72903938438236,3.2694663332363705,None
550,1.72903938438236,3.2694663332363705,None
551,1.72903938438236,3.2694663332363705,None
552,1.72903938438236,3.2694663332363705,None
553,1.72903938438236,3.2694663332363705,None
554,1.72903938438236,3.2694663332363705,None
555,1.72903938438236,3.2694663332363705,None
556,1.72903938438236,3.2694663332363705,None
557,1.72903938438236,3.2694663332363705,None
558,1.72903938438236,3.2694663332363705,None
559,1.72903938438236,3.2694663332363705,None
560,1.72903938438236,3.2694663332363705,None
561,1.72903938438236,3.2694663332363705,None
562,1.72903938438236,3.2694663332363705,None
563,1.72903938438236,3.2694663332363705,None
564,1.72903938438236,3.2694663332363705,None
565,1.72903938438236,3.2694663332363705,None
566,1.72903938438236,3.2694663332363705,None
567,1.72903938438236,3.2694663332363705,None
568,1.72903938438236,3.2694663332363705,None
569,1.72903938438236,3.2694663332363705,None
570,1.72903938438236,3.2694663332363705,None
571,1.72903938438236,3.2694663332363705,None
572,1.72903938438236,3.2694663332363705,None
573,1.72903938438236,3.2694663332363705,None
574,1.72903938438236,3.2694663332363705,None
575,1.72903938438236,3.2694663332363705,None
576,1.72903938438236,3.2694663332363705,None
577,1.72903938438236,3.2694663332363705,None
578,1.72903938438236,3.2694663332363705,None
579,1.72903938438236,3.2694663332363705,None
580,1.72903938438236,3.2694663332363705,None
581,1.72903938438236,3.2694663332363705,None
582,1.72903938438236,3.2694663332363705,None
583,1.72903938438236,3.2694663332363705,None
584,1.72903938438236,3.2694663332363705,None
585,1.72903938438236,3.2694663332363705,None
586,1.72903938438236,3.2694663332363705,None
587,1.72903938438236,3.2694663332363705,None
588,1.72903938438236,3.2694663332363705,None
589,1.72903938438236,3.2694663332363705,None
590,1.72903938438236,3.2694663332363705,None
591,1.72903938438236,3.2694663332363705,None
592,1.72903938438236,3.2694663332363705,None
593,1.72903938438236,3.2694663332363705,None
594,1.72903938438236,3.2694663332363705,None
595,1.72903938438236,3.2694663332363705,None
596,1.72903938438236,3.2694663332363705,None
597,1.72903938438236,3.2694663332363705,None
598,1.72903938438236,3.2694663332363705,None
599,1.72903938438236,3.2694663332363705,None
600,1.72903938438236,3.2694663332363705,None
601,1.72903938438236,3.2694663332363705,None
602,1.72903938438236,3.2694663332363705,None
603,1.72903938438236,3.2694663332363705,None
604,1.72903938438236,3.2694663332363705,None
605,1.72903938438236,3.2694663332363705,None
606,1.72903938438236,3.2694663332363705,None
607,1.72903938438236,3.2694663332363705,None
608,1.72903938438236,3.2694663332363705,None
609,1.72903938438236,3.2694663332363705,None
610,1.72903938438236,3.2694663332363705,None
611,1.72903938438236,3.2694663332363705,None
612,1.72903938438236,3.2694663332363705,None
613,1.72903938438236,3.2694663332363705,None
614,1.72903938438236,3.2694663332363705,None
615,1.72903938438236,3.2694663332363705,None
616,1.72903938438236,3.2694663332363705,None
617,1.72903938438236,3.2694663332363705,None
618,1.72903938438236,3.2694663332363705,None
619,1.4591479170272446,2.9139770731827523,None
620,1.4591479170272446,2.9139770731827523,None
621,1.4591479170272446,2.9139770731827523,None
622,1.4591479170272446,2.9139770731827523,None
623,1.4591479170272446,2.9139770731827523,None
624,1.4591479170272446,2.9139770731827523,None
625,1.4591479170272446,2.9139770731827523,None
626,1.9900006874389142,3.95227884464521,None
627,1.9585478297907943,3.8766753632403312,None
628,1.5229469129403403,2.6951650020311595,None
629,1.9507492169784015,2.890063194933302,None
630,-0.0,-0.0,None
631,1.9960573684120972,3.9525114451933905,None
632,-0.0,-0.0,None
633,1.978568596320162,3.9166720240596167,None
634,1.978568596320162,3.9166720240596167,None
635,1.978568596320162,3.9166720240596167,None
636,1.978568596320162,3.9166720240596167,None
637,1.978568596320162,3.9166720240596167,None
638,1.978568596320162,3.9166720240596167,None
639,1.978568596320162,3.9166720240596167,None
640,1.978568596320162,3.9166720240596167,None
641,1.978568596320162,3.9166720240596167,None
642,1.978568596320162,3.9166720240596167,None
643,1.978568596320162,3.9166720240596167,None
644,1.978568596320162,3.9166720240596167,None
645,1.978568596320162,3.9166720240596167,None
646,1.978568596320162,3.9166720240596167,None
647,1.978568596320162,3.9166720240596167,None
648,1.978568596320162,3.9166720240596167,None
649,1.978568596320162,3.9166720240596167,None
650,1.978568596320162,3.9166720240596167,None
651,1.978568596320162,3.9166720240596167,None
652,1.978568596320162,3.9166720240596167,None
653,1.978568596320162,3.9166720240596167,None
654,1.978568596320162,3.9166720240596167,None
655,1.978568596320162,3.9166720240596167,None
656,1.978568596320162,3.9166720240596167,None
657,1.978568596320162,3.9166720240596167,None
658,1.978568596320162,3.9166720240596167,None
659,1.978568596320162,3.9166720240596167,None
660,1.978568596320162,3.9166720240596167,None
661,1.978568596320162,3.9166720240596167,None
662,1.978568596320162,3.9166720240596167,None
663,1.9778803116704124,3.8906280812158256,None
664,1.9658796687600608,3.869270832975729,None
665,1.9679357428956537,3.877184326569317,None
666,1.9930349570246895,3.952620545763333,None
667,1.9925637496812119,3.922658403723814,None
668,1.9820262499561432,3.9237771125912246,None
669,1.9783482558131746,3.8694106001849606,None
670,-0.0,-0.0,None
671,-0.0,-0.0,None
672,-0.0,-0.0,None
673,-0.0,-0.0,None
674,-0.0,-0.0,None
675,-0.0,-0.0,None
676,1.9853402644617701,3.9536653699485256,None
677,1.9853402644617701,3.9536653699485256,None
